Gene_Name,Colony_Prefix,Mouse,Genotype,zygosity,Sex,Assay_Date,Granulocyte_precursors_-_%_of_CD45+,HFA-_%_of_B220+,HFA-_%_of_CD45+,HFB-_%_of_B220+,HFB-_%_of_CD45+,HFC-_%_of_B220+,HFC-_%_of_CD45+,HFD-_%_of_B220+,HFD-_%_of_CD45+,HFE-_%_of_B220+,HFE-_%_of_CD45+,HFF-_%_of_B220+,HFF-_%_of_CD45+,Myeloid_precursors_-_%_of_CD45+,Plasma_cells_-_%_of_CD45+,T_cells_-_%_of_CD45+,Total_B_cell_precursors_-_%_of_CD45+
Catip,MUCX,M01909066,Catip(b):Hom,Hom,Male,2014-12-22,48.94965717178225,7.956042490036186,1.8295675916125964,15.443493921656911,3.5513782154525795,11.197825470675538,2.5750464006871905,24.335050944686245,5.596076265856763,11.384594860506612,2.61799579709478,28.280554304867678,6.503382264967097,25.687190342521436,0.11389259583084073,2.253309404383906,22.99595048548157
Lrrc23,MGQT,M01913480,Lrrc23:Hom,Hom,Female,2014-12-22,40.23271700519173,11.845412821718753,3.3263503051279715,11.555115875512884,3.244831041078423,12.258964337263425,3.4424811002823574,30.234670212938486,8.490299662992987,12.357892346864306,3.4702614081428185,21.407372569371237,6.011476455050551,28.332726113489386,0.12569450769651153,3.2275252755260038,28.081337098096366
Dnpep,MGJA,M01913684,Dnpep:Hom,Hom,Male,2014-12-22,38.06226548725908,8.277639758797251,2.6736336101023195,15.121826049430235,4.884269375084763,10.660508298634195,3.443287473063998,27.44206118711875,8.863639788429952,11.139881264798161,3.5981223911634843,25.4184307825093,8.210017932219225,26.476017540422838,0.24336583234128478,2.9188830789168336,32.29946806105996
Dmgdh,MEUP,M01913788,Dmgdh:Hom,Hom,Female,2014-12-22,46.19457812240711,11.608286145178273,3.0771493656373043,11.791821984463478,3.1258014391962226,11.663773724497055,3.0918581320620935,31.23950715647497,8.281035497156305,11.88856955866033,3.151447493475342,20.87186637452693,5.532759062863005,24.604371897958877,0.15425347353176339,2.538582225775793,26.50821428032646
Tgm6,MGKM,M01916508,Tgm6:Hom,Hom,Male,2014-12-22,56.19544731783039,12.782807946430557,2.1702100337277686,10.616004093346088,1.8023394154105306,9.846277057240107,1.6716584770760705,20.88051433783453,3.5450037202521463,9.968632510956375,1.6924314586032247,33.151654023269785,5.628344922139088,23.985617542971745,0.09593340559812968,2.7454327767433253,16.977568956856405
Ldhb,MUGM,M01916883,Ldhb(b):Hom,Hom,Female,2014-12-22,36.434187109999776,9.013908600624468,2.9807093029367815,14.385466931592392,4.756970256733722,12.146466080045416,4.0165799373746935,26.056202100482544,8.616236023818642,11.75248367868294,3.8862982736740928,26.191314220834517,8.660914749986858,26.57145217123591,0.1441733684755919,3.782298213601856,33.067889136686865
Dcaf11,MGEU,M01916926,Dcaf11:Hom,Hom,Male,2014-12-22,52.97188952838518,7.89497808987734,1.631536470864608,15.50576630424818,3.2043436911523435,10.205166755285015,2.1089484432959615,24.341321207898645,5.03025503650686,11.563777708512863,2.3897121508924952,28.094461047652224,5.805860042512399,24.15628800824483,0.07729527172698097,2.1290300580093438,20.66549713363367
Dcaf11,MGEU,M01916927,Dcaf11:Hom,Hom,Male,2014-12-22,52.21379028355572,8.387524189752261,1.8047183011415002,15.012465349814327,3.230186923951249,9.761327777680922,2.100315478713627,24.022385327498736,5.168824250972507,11.640718980456423,2.5046984196054454,28.337314109381268,6.097254472407805,24.087418738910415,0.08515299404679288,2.0969393688174987,21.516698614669572
1700007K13Rik,MUEJ,M01916942,1700007K13Rik(b):Hom,Hom,Male,2014-12-22,52.06027357532989,8.885901529154763,2.1299563375062434,14.513527138296084,3.4789018318913434,11.408166694673163,2.73454492725603,25.562090404973954,6.127249585125751,11.898840531003192,2.8521597628369344,26.538396908082674,6.361270884689127,21.828830135176503,0.10915623439186686,2.031675447500282,23.97006460760146
1700007K13Rik,MUEJ,M01916949,1700007K13Rik(b):Hom,Hom,Male,2014-12-22,50.675178922414446,9.808141171017564,2.222463952947531,13.590690128954295,3.0795660850125284,11.354268403714677,2.572806793800357,27.068814249532352,6.133625410733845,12.47827310500091,2.8274992873111375,24.453309937261004,5.540968356614503,24.426097915947725,0.10202703716484869,2.1373163888430433,22.65937973562994
Dhodh,MUBN,M01916963,Dhodh(b):Het,Het,Male,2014-12-22,48.570771001150746,7.098601245423537,1.7403145377828924,16.301592765278343,3.996547756041427,10.55011421597772,2.586497890295359,25.222955846919298,6.1837360951285,11.432549989047782,2.8028385116992713,27.3445567481303,6.7038741848868435,24.67126965861143,0.08016877637130801,2.161488300728807,24.516302263137707
Mkrn2,MUBL,M01918665,Mkrn2(b):Hom,Hom,Female,2014-12-22,44.419775239891116,10.538814500764751,2.9862832463997324,12.861244532696487,3.644368071290622,12.058926127673276,3.4170227649447225,30.84230015831701,8.739488130902235,12.61169399200365,3.573655317142901,20.546327850377008,5.8220167581623805,24.412247753159264,0.17754223756443985,2.6543895132225246,28.336045256162656
Tram2,MFKX,M01918817,WT,WT,Female,2014-12-22,44.754967241201676,12.780197112078845,3.191550252416367,10.6196042478417,2.651993574162333,11.389716555886622,2.8443108060152555,25.584842233936893,6.389205813780445,12.56474902589961,3.137747217314656,25.850714340285734,6.4556010485868125,26.680200101500763,0.1461458329358523,3.446065319174104,24.972621505187607
Tram2,MFKX,M01918820,WT,WT,Female,2014-12-22,48.18689856129594,11.080773606370876,2.5901991847217,12.31919388915976,2.879687565296346,12.280188525922314,2.8705698210262782,23.77214366975459,5.55688522659494,11.155533885909312,2.6076748612393295,29.071997399642452,6.795758729290373,25.19954563241054,0.17893573130007637,3.0590032026076748,23.37561687238577
Tram2,MFKX,M01919674,WT,WT,Male,2014-12-22,51.72963131543013,7.949051208734079,1.739872553482021,15.451000779828439,3.381884387801547,9.617884065505589,2.1051433773327264,23.52655749068538,5.149446214534971,12.518845853912138,2.7401001365498407,27.954250064985704,6.1185707783340915,24.236079502351693,0.09141253224093461,2.055075102412381,21.887801547564862
Tram2,MFKX,M01919683,WT,WT,Male,2014-12-22,51.405684554855824,7.604568933209496,2.0034600145097383,15.795734141532646,4.161461620025156,10.32735331019537,2.7207905660944336,19.660751820892607,5.1797189918736875,12.952371641328966,3.412364185844849,31.386159586775513,8.268833683198325,19.202221964652903,0.2296659755223291,2.816949778275745,26.345477726693193
Tram2,MFKX,M01919685,WT,WT,Male,2014-12-22,48.31391853725486,8.212226406213228,2.1108628336150086,15.187397034596376,3.903754031358582,10.755471875735466,2.7645762205611577,29.305424805836665,7.532638408402619,11.46004942339374,2.9456801606115945,23.23487879501059,5.972271058531735,23.728397022182396,0.09905894006934125,2.1547209902869304,25.70390451020647
Tram2,MFKX,M01919689,WT,WT,Female,2014-12-22,46.02132583078865,13.58496924761985,3.073450979943655,9.813800657174152,2.220265257652176,12.169517229758194,2.753220413936129,21.498020052236917,4.86369233467144,10.004212654815065,2.2633438933174745,32.49810430533322,7.352341304787066,27.90885628128443,0.16697736656106682,3.278932259798484,22.623908261567376
Rbmx,MUAG,M01921428,Rbmx(b):Hom,Hom,Female,2014-12-22,43.123432842882146,10.555940294988728,3.0811975553424196,12.844239468371962,3.7491344346621824,10.807903693989715,3.1547437281458195,29.198284880722593,8.522754153638385,10.766646529241015,3.1427010799674844,24.035245406456745,7.015702753035392,23.67627641318326,0.25848684125639226,3.7525751912845635,29.189228711393632
Rbmx,MUAG,M01921429,Rbmx(b):Hom,Hom,Female,2014-12-22,46.34520825576441,11.918944171922448,3.133720506216389,11.480962391964495,3.018566641460765,11.409425367904696,2.999758176884013,24.087537958420928,6.333078715343484,10.629817799579538,2.794784297619002,29.28200186872226,7.698803551345189,24.17617005922747,0.10901232530199101,3.0776789587019855,26.291930401004144
Dclk1,MGKF,M01917129,WT,WT,Male,2014-12-29,52.495773970795334,10.04089114495206,1.8604979268289497,13.358714043993231,2.4752643391065114,9.69543147208122,1.7964869744243586,32.69740552735477,6.058571327796168,10.755781161872532,1.9929614079274298,20.547095318668923,3.8072146875089814,26.788975485111578,0.08308360352922427,2.102955738385931,18.52921120217794
Nek9,MEXV,M01919625,Nek9:Het,Het,Female,2014-12-29,44.73254888585721,10.195305859175775,2.89762391996362,13.204396131883955,3.7528422010004543,11.713351400542017,3.329070031832651,31.686950608518256,9.005798090040926,10.063301899056972,2.8601068667576173,22.249667490024702,6.3236130059117786,24.01944065484311,0.13244656662119145,2.694406548431105,28.421157344247383
Kif3b,MUEF,M01921320,Kif3b(b):Het,Het,Female,2014-12-29,47.14911708703931,14.221444084925313,2.7895876261769996,9.177341429901157,1.8001686707182416,11.553122645272817,2.2661867376127005,20.333761801338593,3.9885408243998715,9.101990160010638,1.785388246954798,34.564070741545144,6.779867323960806,29.950789883234652,0.18953719884886583,3.095194623403497,19.61536120747368
Ddah1,MGKQ,M01921933,Ddah1:Hom,Hom,Male,2014-12-29,53.2587902693369,13.442072439433916,2.3717221648524656,9.95922283521228,1.757207428348936,9.414727752458624,1.6611365983308222,22.31710242264332,3.937634372196171,9.239625809546654,1.6302415736994462,32.441832573758695,5.724043947114489,26.908720014897327,0.10792097645206616,2.080547138189636,17.64402160112407
Ddah1,MGKQ,M01921934,Ddah1:Hom,Hom,Male,2014-12-29,49.6073448571,7.284448647918315,1.665034280117532,16.31569804474126,3.7293414864423684,10.372715165318768,2.370931166229893,30.575768688837847,6.988820358066196,7.848057287343897,1.7938604618330376,25.528383099461482,5.8351201348263055,24.68653766401073,0.11117875956269686,2.7375563614545,22.857382357872076
Rpia,MGQP,M01921994,Rpia:Het,Het,Male,2014-12-29,49.65458052990174,7.030193780982424,1.3661646553687017,16.370308375716217,3.1812119832156913,10.344427992016996,2.0102137071853754,27.753814459537757,5.393347829024243,9.732826884697095,1.8913623864344353,26.512586106998004,5.152142201226546,28.54908809760321,0.09833382958972525,2.2651810668594976,19.43281647604583
Irf5,MGJK,M01924007,Irf5:Hom,Hom,Male,2014-12-29,48.39460144657371,7.501313184371086,1.8457485149007036,15.897612024728272,3.911714264409813,10.861044890702654,2.6724330773245843,27.99507050789931,6.888375214376258,10.073134268051234,2.4785623741704574,25.932360903470848,6.380831655606095,24.54204260184426,0.10091218651355852,2.3567718042403003,24.605671960828175
Dclk1,MGKF,M01924619,WT,WT,Male,2014-12-29,47.728134781054464,8.161130610632018,1.9161657038538888,15.239069291741242,3.5780069366180847,10.504172380930243,2.466292456768933,27.100718253876018,6.363023623250497,9.121126891518095,2.1415648595621364,27.778294321377935,6.522112857848447,26.423821361618288,0.17000444794944072,2.1988697296574533,23.479169679720354
Dclk1,MGKF,M01924620,WT,WT,Male,2014-12-29,48.575397408903335,8.038738285341203,1.8489955667906632,15.360655068757737,3.5331145407389095,9.849154640297066,2.2654106428309966,26.125219331057277,6.009079162664681,9.536310341544363,2.1934531165430355,28.338252696581833,6.518100446449522,25.885312217449385,0.13953502923665578,2.3986884958686994,23.00106684854192
Apip,MUEU,M01926901,Apip(b):Hom,Hom,Male,2014-12-29,54.40701336109753,10.410448247546304,2.0431760682098994,12.989924531744892,2.5494294097633476,10.925300765109943,2.1442220863572525,32.00036495874663,6.2804577000903015,9.819997132466991,1.9272929132206562,22.17906440218454,4.352908974165475,24.459020083855403,0.132255168056156,1.3755049103248567,19.626206476666045
Ddx42,PMAE,M01928185,WT,WT,Female,2014-12-29,41.79889825144956,9.815278254392059,3.3282342223193484,13.585041472417286,4.606512293209289,12.397365183257028,4.203786586594541,39.01001866468023,13.227794033756304,10.251345447240892,3.476098981407638,14.738401533349515,4.997601809569489,21.71767196728244,0.09110285540756466,2.4836170955501506,33.90870983031029
Ddx42,PMAE,M01928186,WT,WT,Female,2014-12-29,41.298674183108886,12.843446564768584,3.806333601129282,10.556865868226788,3.128673683828302,12.125156982264834,3.593458516592001,30.79762305878029,9.127302931684799,10.304162710203082,3.053781596517745,22.897969185530066,6.786130893212962,26.056545795376664,0.19426553556920254,2.8141269171239625,29.636387568821288
Ddx42,PMAE,M01928187,WT,WT,Female,2014-12-29,37.99098730028677,9.940951064765374,3.111839410077837,13.458759972360074,4.213027447767308,12.03279100446008,3.766653011061041,26.835856523650982,8.400491601802539,8.58303494775635,2.6867677181482996,28.58115040727014,8.94682507169193,27.40286767718148,0.21990987300286768,3.0829987709954936,31.303236378533388
Ddx42,PMAE,M01928191,Ddx42(b):Het,Het,Male,2014-12-29,45.52650473187984,8.203800657047003,2.088054625659996,15.196823885864202,3.867938744094383,10.545256143853825,2.6840085212247637,26.48038726303936,6.739863317663813,8.797000336649525,2.239037491616167,28.72200875288764,7.3104071809932964,26.40427361286339,0.1601422961805176,2.4567955585627375,25.45228380051352
Polb,MGLG,M01930934,Polb:Het,Het,Female,2014-12-29,43.69327813654212,9.197458380430847,2.791256881558921,14.201683438868344,4.309945746838563,10.70750524016988,3.2495279075731283,34.91654137813725,10.596518339167185,11.533860825477651,3.5003113978265428,17.54990507336238,5.326068494200007,23.505040648240353,0.11923039775660346,2.334318038759871,30.348132778701054
Fxyd3,MFFJ,M01920307,Fxyd3:Hom,Hom,Female,2015-01-07,42.518139061677275,11.369370746999007,3.317685696691685,12.02997171037541,3.5104550606420295,12.277697071641564,3.5827435721234084,28.155057726125847,8.215901687624386,9.483905497362183,2.767489803750078,26.361342610291306,7.69247931745366,25.218873548651956,0.17090432035412445,2.9111743759538067,29.180908693362845
Prrc2b,MDZU,M01920572,Prrc2b:Het,Het,Female,2015-01-07,45.31641420644769,16.253813105904523,3.971078282177947,7.145480970405507,1.745760463246943,12.18596777027135,2.977235658152475,31.87197546835322,7.786856460562358,9.440531519013623,2.3064796822200893,22.68698193665852,5.5428089808723335,27.059287180327612,0.15647070759097542,3.036156049290224,24.431671856343502
Ddx42,PMAE,M01923399,Ddx42(b):Het,Het,Female,2015-01-07,36.955778451876554,9.775533108866442,3.0971768998689795,13.62427695761029,4.3165723445051984,12.198048864715531,3.8647012645278465,28.199084865751534,8.934300899092156,9.828196494863162,3.1138622121441717,25.972545972545973,8.22886777847376,27.44460339559781,0.1799825488045384,3.7366893605148923,31.682946243206207
Nacc2,MUEZ,M01928304,WT,WT,Male,2015-01-07,51.27463995388025,8.976782026409664,1.8966219396740942,14.422679767194444,3.0472357237680683,10.21966330809187,2.159218926023282,30.8605044120408,6.5202329259069245,10.825458414168597,2.28721181765773,22.31428750234683,4.7145811406176446,25.319585556901302,0.12058834418452133,2.1571033410375886,21.12808280399634
Nacc2,MUEZ,M01929345,WT,WT,Male,2015-01-07,50.865293590891646,8.926577828451983,1.9229883587053858,14.473027862894606,3.1178201356018933,10.50024941210005,2.2619930919790203,29.75130050595026,6.4091083535883335,10.484809615430295,2.258667007803505,23.76422242808618,5.119355251375208,25.509530510425993,0.09440962005884611,1.9884866317001408,21.542279646923372
Nacc2,MUEZ,M01929346,WT,WT,Male,2015-01-07,46.79432748158575,7.860783067366989,1.988540993734502,15.538679424129894,3.930817166505398,10.795891739988624,2.731034949687007,27.571286786435156,6.974703862830448,9.417550433240775,2.3823561770588553,27.01147502592754,6.833088374271118,25.58867753137686,0.10155692406645209,2.2184545857182756,25.29698347725266
Slc25a20,MERS,M01930814,Slc25a20:Het,Het,Female,2015-01-07,41.8671019404484,11.786454540361884,2.7875893976210095,11.613915186824268,2.746782480583592,11.483950478964763,2.7160448028151474,26.93182454764439,6.369588777567854,9.834743151644165,2.325994271132816,27.233208223628928,6.4408683923929555,30.40433295264543,0.19582020578345305,3.8819567181699424,23.650788182952777
Ifnlr1,MGKC,M01931877,WT,WT,Female,2015-01-07,41.55752731015112,11.26186687153597,2.933451495670756,12.13713439060528,3.1614381023509783,11.695384953081271,3.04637276167538,29.369478132030952,7.650058426034784,10.781704439444658,2.8083804731972797,23.848982055643965,6.212099013368306,29.360243852759243,0.21655154176836133,2.818028809216662,26.047648486104606
Ifnlr1,MGKC,M01931879,WT,WT,Female,2015-01-07,47.85814160416931,18.9920424403183,3.7922121943985427,4.407427055702918,0.8800474556162875,11.291246684350133,2.254565484513368,22.117771883289127,4.416338290750392,6.1708222811671085,1.2321511800347442,35.71140583554377,7.1306300580483875,29.34451930002966,0.14956993347739503,2.680394898521249,19.96737426380238
Ifnlr1,MGKC,M01931880,WT,WT,Female,2015-01-07,41.855793057131606,11.884111840746707,3.3319052360992107,11.514475694874655,3.2282716935689306,12.049312352868293,3.3782219031518492,27.53479535786561,7.719830480998588,9.135588320323793,2.561311688010931,27.330359724115144,7.662513605520947,26.230286468585724,0.209582918413191,3.6677010722308423,28.036636483638638
Kif3b,MUEF,M01933791,Kif3b(b):Het,Het,Female,2015-01-07,48.09581741004721,15.139466232905596,3.3230630892717827,8.261039821676004,1.8132710947727542,10.93288752334478,2.3997328854977984,29.75781673594795,6.531742988244317,9.274655099704802,2.0357563175224467,24.966865473823724,5.48014492945268,26.61524932890787,0.14248310699125927,3.1967787577853297,21.94967139626833
